,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0,outcome_profit,outcome_damage_inc,outcome_damage_amount,profit_after_damage_reduction
17,-0.8287412611264209,-0.3785625736439659,0.39538698412420775,1.679092956375844,2.192479031004742,0.9857595027915044,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,2.554317969727091,1.0,1.118261499304184,0.0,0.0,0.255948421994329,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.04441331425095873,0.0,-0.35249814411961783,-0.19291022174170488,0.5731910030879527,-0.4098750849311718,0.0,0.0,0.0,0.427769220195084,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.220195466358984,1,6.642295108987473,0.5779003573715107
253,2.8156578198636835,0.5320602371411031,3.1150032157310537,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.7331941189565587,0.0,0.0,0.255948421994329,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,0.01916278320076253,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,1.0,1.2748905239472708,-0.985372216323494,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8.941158249280598,1,6.700075874988379,2.241082374292219
482,-0.8411267243698077,-1.142158201533439,-0.4657507223823204,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.5902417050471631,1.0,0.8742209733957916,0.0,0.0,-0.7304438881796679,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.10798941170267999,0.0,-0.35249814411961783,-0.19291022174170488,0.8933597168715238,-0.4098750849311718,0.0,0.0,0.0,-1.3069826585278843,-1.0985466818400398,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.239703615557341,1,6.437353030371371,0.8023505851859696
401,1.4791193316469005,1.2068473694148214,0.04202400547552409,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,1.3245948239844592,0.0,0.0,-1.2852895626525411,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-1.2587167755788349,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.03931354542349421,0.9307173186333592,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8.047376959884813,1,6.523174652380296,1.5242023075045177
442,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.947524195260545,1.0,1.0017952811895592,0.0,0.0,-0.977041965723167,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.565737313355073,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-1.3217128223524175,-2.061297539812119,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.185852543913716,1,6.541472581280703,0.6443799626330131
116,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.7331941189565587,0.0,0.0,0.9340931352389518,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.08591768552506986,0.0,2.9142936601685645,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.16645885502374147,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.308583333658754,1,6.191308450870116,1.1172748827886378
169,-0.00911786463743311,1.084433727781951,-0.2501101559727118,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,1.118261499304184,1.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.9473738059958928,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.6125779841435115,-0.7008847012370769,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8.059602284294114,1,6.5017483644715846,1.557853919822529
37,1.2460271653783146,0.9079058979883552,0.01875050377324742,-0.4090329055057807,-0.4522855472547795,1.0628471898273628,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,0.7331941189565587,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.8301160829502487,-0.4098750849311718,0.0,0.0,0.0,0.4211951808641717,-2.083620844315039,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.336833967814336,1,6.448188907626117,0.8886450601882183
219,-0.781069414813766,-0.2399380975358637,-0.6429694630885499,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-0.05356839748444563,0.0,0.0,-1.7168361983536646,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.661101459532655,0.0,-0.35249814411961783,-0.19291022174170488,-0.2444922150349068,-0.4098750849311718,0.0,0.0,0.0,-0.07586349782013478,-0.6013370648470837,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.1767667424323935,1,6.456127992842269,0.7206387495901243
191,0.2089245660367928,-1.142158201533439,-0.21289238031098176,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.3968054531042224,0.0,0.0,1.0573921740107015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,0.5992269290069816,2.6574522603773865,1.0,1.0,0.0,0.011063267463567443,-0.8672063424094248,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.4177289578754975,1,6.356527257653386,1.061201700222111
345,-0.7639147680216569,-1.142158201533439,-0.6864064260265839,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,1.0,1.5902417050471631,1.0,0.7331941189565587,0.0,0.0,-0.3605467718644191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6083853115633018,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.11636934173554599,0.09149541274718152,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.42781156436533,1,6.2842540217915674,1.1435575425737623
89,-0.6149870237494032,-1.142158201533439,-0.5140376229642211,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.5902417050471631,1.0,0.8742209733957916,1.0,0.0,-0.4221962912502937,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.4896259043434999,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,-0.8379296862850261,-0.9394170265074544,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.759294893066473,1,6.439043728599901,1.3202511644665718
379,2.645122416583111,0.99824022892764,3.215564060090509,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,0.3968054531042224,1.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.315935263285384,0.0,-0.35249814411961783,-0.19291022174170488,0.11646411492254086,-0.4098750849311718,0.0,0.0,1.0,-1.3700865686264223,1.1488306444261909,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8.058008213743106,1,6.561828818424692,1.4961793953184142
20,-0.6387271505743899,-1.142158201533439,0.15114076872375315,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,2.2329592148337816,1.0,1.4169429639284028,1.0,0.0,-0.8537429269514175,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.286691197821805,-0.4994353526443309,-0.8073264836716139,0.0,-0.35249814411961783,-0.19291022174170488,0.7602894154850084,-0.4098750849311718,0.0,0.0,0.0,-0.5548262622584081,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6.731604526010091,1,6.624166157960078,0.10743836805001372
161,2.023476897744103,1.4663649658323274,1.3222913491112218,-0.4090329055057807,-0.4522855472547795,1.0349457809117233,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,0.8742209733957916,0.0,0.0,1.180691212782451,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.4578378556176392,0.0,-0.35249814411961783,-0.19291022174170488,0.8201628082328324,-0.4098750849311718,0.0,1.0,0.0,-2.025224527392285,-1.5013377771761145,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.271353000929714,1,6.5762632098025655,0.6950897911271481
487,-0.7554762925452057,-1.142158201533439,-0.4665428166296683,2.133187655590332,2.88503577997682,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,0.1904721284239469,1.0,0.0,-0.3605467718644191,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,1.1253559288039623,0.6422085382276309,0.0,-0.35249814411961783,-0.19291022174170488,1.2276780148335018,-0.4098750849311718,0.0,0.0,0.0,-1.8700370667588528,-1.5639331727213333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.4598347206652065,1,6.61528914016016,0.8445455805050468
147,1.0854404519432,1.051791576292054,-0.36029162329382497,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.575539508771572,1.0,0.0,-1.4085886014242908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.21624868530109845,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-1.7394184340310457,-0.803780714376021,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.679469378991786,1,6.351069806536821,1.3283995724549644
98,0.5556820926829105,0.7888184872070686,1.7262540339853385,2.8656396369104904,2.88503577997682,1.1499590165902691,-0.20815979745000354,1.0,0.0,1.0,1.0,0.0,0.6261654403672359,1.0,1.2254000342052265,1.0,0.0,-0.4221962912502937,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,2.7501472102522557,0.9346585865055488,0.0,-0.35249814411961783,-0.19291022174170488,0.5183115005127276,-0.4098750849311718,0.0,0.0,0.0,-2.1470520007594147,-0.6371100582015539,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.811003610555482,1,6.901807968808978,0.9091956417465044
44,0.0047852102079023965,0.39792728980638187,0.12100011339402912,-0.4090329055057807,-0.4522855472547795,0.9667991324851511,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,0.3968054531042224,0.0,1.0,-1.0386914851090419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.6422085382276309,0.0,-0.35249814411961783,-0.19291022174170488,0.9915339899092542,1.9535944837653971,1.0,0.0,0.0,-0.4959682691795709,-0.9414556011782436,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.319195136723508,1,6.487715535811103,0.831479600912405
160,-0.1289753307640899,0.2799839381360145,-0.5597184858602023,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,-1.7168361983536646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.19699594813508967,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,1.4913749328235233,1.0,0.0,0.0,0.026434468914908874,-1.4971250690803033,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.848438606025473,1,6.407970295705303,1.4404683103201705
38,0.7486370201888596,0.9309952266615308,0.7447335482360257,2.8872885257240464,2.88503577997682,1.1838594825513766,4.8040015999736125,0.0,1.0,1.0,1.0,0.0,-0.01655206941938245,1.0,1.5844759741108596,1.0,0.0,-0.29889725247854426,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,0.12724214886868868,0.0,2.9142936601685645,-0.19291022174170488,1.1690246164028597,-0.4098750849311718,0.0,0.0,0.0,0.6673462999117892,1.783889428079109,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.5378307818148516,1,6.926472929632302,0.6113578521825493
447,-0.4341279773548428,0.14532766428946295,-0.5843806369114279,-0.4090329055057807,-0.4522855472547795,1.0878061615764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.5902417050471631,1.0,0.8742209733957916,0.0,0.0,0.8724436158530771,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.3571805612897924,-0.9239678416710444,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.5497110816757775,1,6.302805949332027,1.2469051323437501
338,1.4468246661435042,1.2131612141305497,-0.033056685299456344,-0.4090329055057807,-0.4522855472547795,1.1309971279558837,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,1.2254000342052265,0.0,0.0,-0.6687943687937931,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.006267655779925974,0.0,-0.35249814411961783,-0.19291022174170488,0.4893274471301176,2.4089187072159564,1.0,0.0,0.0,-1.0567579361372903,-2.008220974310944,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.430775287526858,1,6.524781594953892,0.9059936925729657
432,-0.8568891119286306,0.9941860205899616,-0.6726958850665467,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,1.7971864066411989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.09527419221233574,0.0,-0.35249814411961783,-0.19291022174170488,0.9106185614150002,-0.4098750849311718,0.0,0.0,0.0,0.1847201871931912,-0.43224119398251337,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.193620545146161,1,6.352341032692728,0.8412795124534336
74,2.372814719056152,1.4908074074627913,2.1592630071890504,-0.4090329055057807,-0.4522855472547795,1.1309971279558837,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,1.0017952811895592,1.0,0.0,0.8724436158530771,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.8583672695634832,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,3.033520885683709,1.0,0.0,1.0,-1.343108398852748,-0.5870161895188112,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8.882865973583169,1,6.652195700037616,2.2306702735455524
64,1.7503640014831117,1.4383518281551575,0.37390444579612536,-0.4090329055057807,-0.4522855472547795,1.1309971279558837,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.3968054531042224,0.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.013913839952952242,-0.4098750849311718,0.0,0.0,0.0,1.4805472418303325,0.4339837548244645,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.540808934785867,1,6.535561364935906,1.0052475698499608
110,1.7695374203592489,-0.038515013768593655,2.2212217138862496,1.8590307150798269,1.2163751163610201,0.8707576538616291,-0.20815979745000354,0.0,1.0,1.0,1.0,0.0,1.268882950153854,1.0,0.7331941189565587,1.0,0.0,0.3175979413802037,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,2.0726707308913594,0.0,-0.35249814411961783,-0.19291022174170488,0.672423837645673,2.036492870889669,1.0,0.0,0.0,1.4030022333028749,0.08408312361875689,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.573292740010609,1,6.708387853508422,0.8649048865021864
204,-0.9164137535713724,-1.142158201533439,-0.2439560166373768,2.910817821713361,3.4222245284281354,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,0.1904721284239469,1.0,0.0,-0.4838458106361687,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.4133345874014344,0.0,-0.35249814411961783,-0.19291022174170488,2.1994027585765403,-0.4098750849311718,0.0,0.0,0.0,-1.9082482654175503,-0.2258161994970289,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.27425342554267,1,6.778760946602932,0.49549247893973813
426,0.18318373275934485,1.3833982763683517,1.149467539136795,2.786675206626205,1.2163751163610201,1.0628471898273628,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,1.0,2.8874543253412512,1.0,0.0,-0.8537429269514175,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.07638127090731167,0.0,-0.35249814411961783,-0.19291022174170488,0.2878352965989627,-0.4098750849311718,0.0,0.0,0.0,0.4881376656317111,0.03883901275128576,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.520506792894692,1,6.698775064840425,0.8217317280542673
346,-0.3648842751412901,-0.5715829506237424,-0.4484303180239742,-0.4090329055057807,-0.4522855472547795,0.9857595027915044,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.3968054531042224,0.0,0.0,0.009350344450829759,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,8.995396524615198e-05,0.0,-0.35249814411961783,-0.19291022174170488,0.395170548176532,-0.4098750849311718,0.0,0.0,0.0,0.6061444817736421,1.1744697911343558,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.244098936079258,1,6.37043154575883,0.8736673903204277
78,1.2510105530403173,0.6578436891699116,1.5698792950369524,-0.4090329055057807,2.192479031004742,1.1838594825513766,-0.20815979745000354,1.0,1.0,1.0,1.0,0.0,0.6261654403672359,1.0,2.0460508701844207,1.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.0757978999498885,1.3796912686675975,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,2.63214700106548,1.0,0.0,1.0,0.1893200848977708,0.2884966161430683,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9.036690860538297,1,6.824478311835502,2.2122125487027944
341,1.2136319581605417,0.5666052590361754,1.1147757313276598,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,0.0,0.0,1.0,0.3048066854739267,0.0,0.575539508771572,0.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.0757978999498885,-0.04441331425095873,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,2.5816842498807446,1.0,0.0,0.0,2.1816278883970592,0.3474821501356944,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8.131627947708834,1,6.3186534464914805,1.8129745012173535
247,-0.5371421821447303,-0.3508543130707733,-0.40903616648380414,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.6261654403672359,1.0,1.3245948239844592,0.0,0.0,0.37924746076607857,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.5900447882749256,-0.4098750849311718,0.0,0.0,0.0,1.2196035540324814,-1.9737053406686988,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6.843975149400479,1,6.475393812967093,0.36858133643338586
286,0.4979917216966617,0.4638908251086509,1.3122377192351695,2.585538175596134,1.2163751163610201,1.0878061615764,-0.20815979745000354,1.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,1.5844759741108596,1.0,0.0,-0.6687943687937931,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.14631497810420505,0.0,-0.35249814411961783,-0.19291022174170488,1.2608336496905477,2.5887027177575326,1.0,0.0,0.0,0.1574328856898541,-1.518484480962036,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.4909498432786705,1,6.756161784110241,0.7347880591684293
308,1.249713592095484,1.0425797406805035,0.4426195556102043,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,0.0,1.0017952811895592,0.0,0.0,0.9957426546248266,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.1971866421077315,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,1.1810857029738335,-0.9394170265074544,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.729819998372331,1,6.521724697879865,1.2080953004924657
314,1.6847826851397598,1.3494905252698677,0.9212056020365488,2.2541489187316293,1.2163751163610201,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,1.118261499304184,1.0,0.0,0.1942989026084541,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,2.4732001448372034,0.0,-0.35249814411961783,-0.19291022174170488,0.7176125332632438,-0.4098750849311718,0.0,0.0,0.0,0.31860702259735,-0.4579627185155378,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.390111770669355,1,6.732155557235145,0.6579562134342103
316,0.7490470512014866,0.9453565947237428,-0.42976211621002464,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,0.3968054531042224,0.0,0.0,-0.23724773309266944,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.8755848287910235,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.820534935514252,-0.8181095510564971,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.5473263418587235,1,6.449898493485542,1.0974278483731812
375,-0.3820640038353372,-0.5715829506237424,-0.018321294430704654,-0.4090329055057807,-0.4522855472547795,1.110384525363092,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,1.9295846520697961,0.0,0.0,-0.8537429269514175,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,1.0173075131927865,0.0,-0.35249814411961783,-0.19291022174170488,0.2484427512195373,2.0271022054900105,1.0,0.0,0.0,-0.8114687713841122,-0.23967900814331,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.084987208989412,1,6.588058981677986,0.49692822731142616
468,-0.9164137535713724,-1.142158201533439,0.10218601855647284,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.9116004599404728,1.0,0.3968054531042224,0.0,0.0,0.009350344450829759,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.4769106848531556,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.3793618600002451,-0.9394170265074544,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.4131391167452625,1,6.3843620561221055,1.028777060623157
159,0.9143642856389238,0.9384883749855272,-0.3699138215005005,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,1.3039902515542006,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,1.9963794139492936,0.0,-0.35249814411961783,-0.19291022174170488,0.013913839952952242,-0.4098750849311718,0.0,1.0,0.0,-0.06151063632024102,-0.8074209807969313,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.336425798530091,1,6.453758551362043,0.8826672471680483
271,1.9768362767489736,1.5773019363767458,2.0570630130238468,-0.4090329055057807,-0.4522855472547795,1.0878061615764,-0.20815979745000354,1.0,1.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.1904721284239469,1.0,0.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.7057846356793521,0.0,-0.35249814411961783,-0.19291022174170488,2.0004557181167644,-0.4098750849311718,0.0,1.0,1.0,-0.6427907941600911,-0.7873494801713321,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.280538623992228,1,6.6059651061578,0.6745735178344274
292,0.6854557850577797,-1.142158201533439,-0.35219800764534226,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,0.3968054531042224,0.0,0.0,0.13264938322257935,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.8392944403279669,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,1.5735221509700563,0.9782276093442688,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.713092359727776,1,6.412240551593852,1.300851808133924
