,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,outcome_profit,outcome_damage_inc,outcome_damage_amount,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,sect_empl_6.0
1779,-0.22660463668407738,1.0998591486620273,-0.17788645432177994,-0.4090329055057807,-0.4522855472547795,0.9461883242423955,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,1.0,1.5844759741108596,0.0,0.0,-1.1619905238807915,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,0.2069198681047086,-0.4098750849311718,0.0,0.0,0.0,7.199939700631335,1,6.421979927415929,-0.5283867595975339,-1.8485468372885718,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3814,-0.9164137535713724,-1.142158201533439,-0.6068439361398595,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,-2.2078286038691384,0.0,0.0,-1.1003410044949167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-1.5003059458953756,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,6.781284614928188,0,0.0,0.4219229835684392,0.9347618976154198,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9,-0.9095721010723958,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,0.39680545310422244,0.0,0.0,-0.977041965723167,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.7373927764747205,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.529825274524925,1,6.890242827230839,-1.3522429359095895,-0.8574589766454658,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1030,-0.9164137535713724,-1.142158201533439,0.32905860635700224,-0.4090329055057807,1.2163751163610201,0.8986557734407588,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,1.0,0.7331941189565587,1.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,-0.12070463119302424,1.0,1.7086180039291816,-0.19291022174170488,0.8201628082328324,-0.4098750849311718,0.0,0.0,0.0,7.44719168294321,0,0.0,-0.6844032865000484,-0.05180943571740742,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2347,0.3606830187146294,-0.7923115881767115,1.7854611494924633,-0.4090329055057807,2.192479031004742,1.0033142724364008,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,-0.05356839748444563,1.0,0.0,-0.42219629125029384,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,0.3497584899497131,0.0,-0.35249814411961783,-0.19291022174170488,1.105518514721822,-0.4098750849311718,0.0,0.0,0.0,6.963937105004286,1,6.624118347238965,0.4288759449258796,0.0722899472826936,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3486,-0.5919452381623188,0.1036024857804272,-0.6708773060839608,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,0.0,1.0,1.0,-0.01655206941938245,1.0,0.8742209733957916,0.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.13995736835903294,0.0,-0.35249814411961783,-0.19291022174170488,-0.04300006450375216,-0.4098750849311718,0.0,0.0,0.0,8.0345208518696,0,0.0,1.8406822156669589,1.669206947449947,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4282,0.7555785260935758,0.9119561161579604,0.7141944822680388,2.805746316447598,2.192479031004742,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.9806283340993099,1.0,-0.35224986210866466,1.0,0.0,-0.6687943687937931,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,0.5150563433241884,0.0,-0.35249814411961783,-0.19291022174170488,0.8933597168715238,-0.4098750849311718,0.0,0.0,0.0,7.455078681308298,0,0.0,-1.6507280714554828,0.9347618976154198,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3390,1.3569090870434077,1.3212841436120584,-0.17397483713841408,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,1.0,-1.2800392329889014,0.0,0.0,1.2423407321683257,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,1.2821679732658766,-0.4098750849311718,0.0,1.0,0.0,6.317309080654112,1,6.354769960818677,-0.8982595812775466,-1.6050686707411754,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1653,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.01655206941938245,1.0,-2.2078286038691384,0.0,0.0,-1.0386914851090419,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,0.03823561243627891,0.0,-0.35249814411961783,-0.19291022174170488,1.078568863220692,-0.4098750849311718,0.0,0.0,0.0,6.8022836460399025,0,0.0,0.7691216633326351,0.9347618976154198,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
814,-0.6387271505743899,-1.142158201533439,-0.40446928254862197,-0.4090329055057807,1.2163751163610201,1.0033142724364008,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,1.0,0.1904721284239469,1.0,0.0,0.19429890260845417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.14613507017371274,0.0,1.7086180039291816,-0.19291022174170488,1.434365131697666,1.8827811123993714,1.0,0.0,0.0,6.667478284927081,0,0.0,-1.4437311321863988,-0.733500184030259,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4866,-0.8632839574959222,-1.142158201533439,-0.20489419318227356,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.6233458438859283,1.0,-1.2800392329889014,1.0,0.0,0.07099986383670456,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.8518297518878187,0.0,2.9142936601685645,-0.19291022174170488,1.4080315943580697,-0.4098750849311718,0.0,0.0,0.0,6.822044873543729,0,0.0,1.0496492829046467,0.013990244595860254,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1537,1.4513532804592189,-0.20451894906726475,3.1575222509029954,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,1.0,-0.35224986210866466,1.0,0.0,0.9957426546248266,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.03823561243627891,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,1.0,0.0,9.154708204594042,0,0.0,-1.8729194303143746,0.9347618976154198,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4134,0.9097033712325803,0.8666185973847953,-0.2597340612232921,-0.4090329055057807,-0.4522855472547795,0.870757653861629,-0.20815979745000354,1.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-1.2800392329889014,0.0,0.0,-1.5318876401960404,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.08273888065248379,1.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,1.639551821210754,1.0,0.0,0.0,7.943537807970124,0,0.0,-1.9581211332496766,-1.1314510817191634,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4441,0.6573946783501955,0.897549079125956,-0.48247375711626134,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.6592695792060008,1.0,0.8742209733957916,0.0,0.0,-1.7168361983536646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.20335355788026188,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.1851521395143445,0,0.0,1.515326801621237,0.40380556864587286,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2179,-0.5121390736165169,0.15086596233225588,-0.25491434021080034,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,1.0,0.8742209733957916,0.0,0.0,-1.1003410044949167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,0.4893274471301176,-0.4098750849311718,0.0,0.0,0.0,7.159478512579651,0,0.0,-0.9004371474275387,0.05205885500636935,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2325,0.29398839287205053,0.261135590618058,-0.4880900636494664,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,0.39680545310422244,0.0,0.0,-1.346939082038416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.26075195351730335,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.8197046005575155,0,0.0,-0.7326880531405426,-1.5265863023475221,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2095,1.1906442690442895,1.310962964893582,-0.22227817565055658,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,1.6122378484835747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.0216549587639874,-0.4098750849311718,0.0,1.0,0.0,7.445505169685988,1,7.418162815361775,0.7519142554508151,-0.2572595726105028,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
998,1.693793355497547,0.8740712749569068,1.5474863341970537,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859283,1.0,-0.7373172424562897,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.6358509284824587,0.0,1.7086180039291816,-0.19291022174170488,0.39517054817653197,-0.4098750849311718,0.0,0.0,0.0,7.58009242498156,1,6.128069337004953,1.2251553543502685,0.9347618976154198,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2527,-0.9164137535713724,-1.142158201533439,-0.6474355296351273,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,1.0,0.575539508771572,0.0,1.0,-0.17559821370679465,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,2.075797899949888,-1.0234852150074663,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,7.5022030427572615,1,6.794552985687327,1.1542297550550158,0.7463862352067553,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
287,1.7754203108171658,1.3947544153465714,0.09839452930848602,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,1.0,1.268882950153854,0.0,0.7331941189565587,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-1.4875907264050314,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,7.805197488257435,0,0.0,0.7168348760129377,0.9347618976154198,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4474,-0.7172558230742043,-1.142158201533439,-0.5707234939960437,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,0.0,0.7331941189565587,1.0,0.0,0.00935034445082976,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077317,-0.4994353526443309,-1.0234852150074663,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,8.245232225561308,0,0.0,0.5043895127598814,0.013990244595860254,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4362,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,0.575539508771572,0.0,0.0,-0.17559821370679465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.6020277018181297,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.132170021989718,0,0.0,-0.8549828257945494,-0.34843009215581683,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4187,0.5985609356777766,0.6622820064617118,0.567264051401097,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.9806283340993099,1.0,0.39680545310422244,0.0,0.0,-0.6071448494079182,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.8520096598183111,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,2.582810898723983,1.0,0.0,0.0,7.879208211365301,0,0.0,0.9898423774736361,0.643262909766512,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
523,1.2390405930321509,0.953407576902319,-0.006636990823179276,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,1.0,0.6261654403672359,1.0,0.7331941189565587,0.0,0.0,0.564196018923703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,-0.5184136716809173,-0.4098750849311718,0.0,0.0,0.0,7.386557586084219,1,6.292365118978927,1.2963014946450617,-0.6144387009162032,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3767,-0.021077856213763013,0.5236575303536095,-0.40446928254862197,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,0.0,-0.35224986210866466,0.0,0.0,1.7355368872553243,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.6420286302971386,0.0,-0.35249814411961783,-0.19291022174170488,1.3524903198667018,-0.4098750849311718,0.0,1.0,0.0,6.942436859689391,1,5.76994467690987,0.3224540612515004,-0.3541063932859612,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3696,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,-0.7920934075655427,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.7310351667295484,0.0,-0.35249814411961783,-0.19291022174170488,1.092161895261426,-0.4098750849311718,0.0,0.0,0.0,2.457877977400081,1,6.3453205214829165,1.221124864351966,-0.2629797131285349,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1099,1.5550575522370509,-0.05906692574329377,1.690536066642453,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,1.0,0.39680545310422244,0.0,0.0,1.0573921740107015,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,0.9028705377796881,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,1.0,8.340532382315002,0,0.0,0.41082592979480265,-0.5413961326355741,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3584,-0.7610918307983471,-1.142158201533439,0.3707455416492969,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.6233458438859283,1.0,0.575539508771572,0.0,0.0,-1.1003410044949167,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.648566147972803,0.0,-0.35249814411961783,-0.19291022174170488,0.4893274471301176,-0.4098750849311718,0.0,0.0,0.0,7.315969936944607,0,0.0,0.23701530074958382,-1.3410922530272331,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
258,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-2.2078286038691384,0.0,0.0,0.255948421994329,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,-1.570239653092269,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.5300131480919354,0,0.0,0.6958414752371475,-0.26955452451806916,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3080,-0.6707056409497983,-1.142158201533439,0.9425959734174586,1.9806244717130252,1.2163751163610201,0.9857595027915043,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,0.0,-0.7373172424562897,1.0,0.0,0.255948421994329,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.24167912428178695,0.0,4.433265346860909,-0.19291022174170488,1.492510770598299,1.5572010138478096,1.0,0.0,0.0,7.602606007679632,0,0.0,-1.8271208919509137,-1.1792867291286662,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
516,-0.17293799398272683,1.4172986418213163,1.3081490327438856,2.497236852338237,2.192479031004742,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,1.3245948239844592,1.0,0.0,-0.5454953300220434,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,0.3243280509690246,0.0,2.9142936601685645,-0.19291022174170488,1.3899604956287104,2.268502193806145,1.0,0.0,0.0,7.0020558584023735,0,0.0,-0.3623810731127853,0.9347618976154198,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4607,-0.892724909141857,-1.142158201533439,-0.10962508739509563,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,4.804001599973612,0.0,0.0,1.0,1.0,0.0,1.268882950153854,1.0,0.8742209733957916,0.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.5066635556405477,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,6.822905201065744,0,0.0,0.6908700813025869,0.9347618976154198,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
176,0.12538989118833335,0.6370682291967156,-0.5304872964933129,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,-0.35224986210866466,0.0,0.0,1.3656397709400754,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.333046591172006,-0.4098750849311718,0.0,0.0,0.0,5.899842557560669,0,0.0,0.07049898189022093,0.2532177461061619,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
969,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,0.0,0.8742209733957916,0.0,0.0,-0.052299174935045045,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,1.1253559288039623,-0.48944599641300757,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,7.894493290844926,0,0.0,-0.10325177704599954,-1.6692506904591746,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1455,-0.9164137535713724,1.0031892507606655,-0.6305352109363181,1.0940212796907836,2.192479031004742,0.9857595027915043,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.5902417050471633,0.0,1.0017952811895592,1.0,0.0,-0.052299174935045045,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.286691197821805,-0.4994353526443309,-0.8518297518878187,0.0,-0.35249814411961783,-0.19291022174170488,0.4592064782753845,-0.4098750849311718,0.0,0.0,0.0,7.1866211022669475,0,0.0,0.5603540972265645,0.691485661496892,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2065,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.39680545310422244,0.0,0.0,1.6122378484835747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.7310351667295484,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,7.842160940281463,1,7.010212584400505,0.32744591247616117,0.30418790886912295,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4413,-0.15453597457199195,-1.142158201533439,-0.5075082574651827,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.9806283340993099,1.0,0.575539508771572,0.0,0.0,-0.7304438881796679,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.1762477568220895,0.0,-0.35249814411961783,-0.19291022174170488,0.24844275121953738,-0.4098750849311718,0.0,0.0,0.0,7.152902954088473,1,6.314344830209728,-1.1705592156868574,1.0390263784146192,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2556,0.11163826423747467,1.079270054819017,-0.27428745802526455,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,0.0,0.575539508771572,0.0,0.0,0.00935034445082976,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.6930694161890079,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,2.5953312305131178,1.0,0.0,0.0,8.039866816190651,0,0.0,1.350060658690237,-0.37677740086489536,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4655,-0.9164137535713724,-1.142158201533439,-0.6636251005745427,1.049471054092002,1.2163751163610201,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,1.0,-0.01655206941938245,1.0,-0.05356839748444563,1.0,0.0,-0.42219629125029384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.08255897272199149,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,7.5135237423640335,0,0.0,-1.8408930179157266,0.2881320255718641,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1096,-0.9164137535713724,-1.142158201533439,-0.6672467920076799,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,0.0,-2.2078286038691384,0.0,0.0,1.7355368872553243,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.5150563433241884,0.0,-0.35249814411961783,-0.19291022174170488,0.6487916265564105,-0.4098750849311718,0.0,1.0,0.0,7.49440240596859,0,0.0,0.11102006806023629,-0.01875070532306873,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
762,-0.6220338259763402,-0.08103729935410428,-0.6173269239670485,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.301987088992619,0.0,0.1904721284239469,0.0,0.0,0.07099986383670456,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.24167912428178695,0.0,-0.35249814411961783,-0.19291022174170488,-0.6367992759371798,-0.4098750849311718,0.0,0.0,0.0,7.437241701936048,0,0.0,2.0205561999064745,0.12295068379484171,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1638,-0.6315292662573899,-1.142158201533439,-0.5181330509091466,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,0.8742209733957916,1.0,1.0,-0.11394869432091985,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,1.1253559288039623,-0.158850289664057,0.0,1.7086180039291816,-0.19291022174170488,0.7807702628534071,-0.4098750849311718,0.0,0.0,0.0,7.150858308035951,1,7.0659036715823715,0.2683893374175568,-1.1291681846764854,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3356,-0.48592366716581753,-1.142158201533439,-0.5647876243912714,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,0.575539508771572,0.0,1.0,0.31759794138020375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.7820759526214177,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,2.1051318386758564,1.0,0.0,0.0,8.27404334206637,1,7.2335925933280825,0.5216822607199693,-0.5757857175971405,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1574,0.43815489686779896,0.24926673444432898,-0.3610295907717908,-0.4090329055057807,-0.4522855472547795,1.0878061615764,-0.20815979745000354,1.0,0.0,1.0,0.0,0.0,-0.9806283340993099,1.0,0.7331941189565587,0.0,0.0,0.872443615853077,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,1.6912141461810317,0.0,-0.35249814411961783,-0.19291022174170488,0.672423837645673,-0.4098750849311718,0.0,1.0,0.0,7.134221304760276,0,0.0,-0.18182770860041256,-2.081977882055254,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
